url;http_kod;bayt;title;description;og_image;og_title;h1_shtuk
https://regiongbi.ru/catalog/fbs-bloki/fbs-12-6-6/;200;88245;ФБС 12-6-6 — цена 3 460 ₽, блок 1180×600×580 мм;Блок ФБС 12-6-6: размеры 1180×600×580 мм, масса 960 кг, объём бетона 0,411 м³, ГОСТ 13579-2018. Цена 3 460 ₽ с НДС.;https://regiongbi.ru/og-default.png;ФБС 12-6-6 — цена 3 460 ₽, блок 1180×600×580 мм;1
https://regiongbi.ru/catalog/fbs-bloki/fbs-9-3-6/;200;88222;ФБС 9-3-6 — цена 1 570 ₽, блок 880×300×580 мм;Блок ФБС 9-3-6: размеры 880×300×580 мм, масса 350 кг, объём бетона 0,153 м³, ГОСТ 13579-2018. Цена 1 570 ₽ с НДС.;https://regiongbi.ru/og-default.png;ФБС 9-3-6 — цена 1 570 ₽, блок 880×300×580 мм;1
https://regiongbi.ru/catalog/fbs-bloki/fbs-12-5-6/;200;88313;ФБС 12-5-6 — цена 2 790 ₽, блок 1180×500×580 мм;Блок ФБС 12-5-6: размеры 1180×500×580 мм, масса 790 кг, объём бетона 0,342 м³, ГОСТ 13579-2018. Цена 2 790 ₽ с НДС.;https://regiongbi.ru/og-default.png;ФБС 12-5-6 — цена 2 790 ₽, блок 1180×500×580 мм;1
https://regiongbi.ru/catalog/fbs-bloki/fbs-12-4-3/;200;88497;ФБС 12-4-3 — цена 1 730 ₽, блок 1180×400×280 мм;Блок ФБС 12-4-3: размеры 1180×400×280 мм, масса 320 кг, объём бетона 0,132 м³, ГОСТ 13579-2018. Цена 1 730 ₽ с НДС.;https://regiongbi.ru/og-default.png;ФБС 12-4-3 — цена 1 730 ₽, блок 1180×400×280 мм;1
https://regiongbi.ru/catalog/fbs-bloki/fbs-12-3-6/;200;88238;ФБС 12-3-6 — цена 1 910 ₽, блок 1180×300×580 мм;Блок ФБС 12-3-6: размеры 1180×300×580 мм, масса 460 кг, объём бетона 0,205 м³, ГОСТ 13579-2018. Цена 1 910 ₽ с НДС.;https://regiongbi.ru/og-default.png;ФБС 12-3-6 — цена 1 910 ₽, блок 1180×300×580 мм;1
https://regiongbi.ru/catalog/fbs-bloki/fbs-12-4-6/;200;88362;ФБС 12-4-6 — цена 2 250 ₽, блок 1180×400×580 мм;Блок ФБС 12-4-6: размеры 1180×400×580 мм, масса 640 кг, объём бетона 0,274 м³, ГОСТ 13579-2018. Цена 2 250 ₽ с НДС.;https://regiongbi.ru/wp-content/uploads/2026/07/bloki-fbs-12-4-6.jpg;ФБС 12-4-6 — цена 2 250 ₽, блок 1180×400×580 мм;1
https://regiongbi.ru/catalog/fbs-bloki/fbs-24-6-6/;200;88253;ФБС 24-6-6 — цена 6 040 ₽, блок 2380×600×580 мм;Блок ФБС 24-6-6: размеры 2380×600×580 мм, масса 1960 кг, объём бетона 0,828 м³, ГОСТ 13579-2018. Цена 6 040 ₽ с НДС.;https://regiongbi.ru/og-default.png;ФБС 24-6-6 — цена 6 040 ₽, блок 2380×600×580 мм;1
https://regiongbi.ru/catalog/fbs-bloki/fbs-24-4-6/;200;89037;ФБС 24-4-6 — цена 3 970 ₽, блок 2380×400×580 мм;Блок ФБС 24-4-6: размеры 2380×400×580 мм, масса 1300 кг, объём бетона 0,552 м³, ГОСТ 13579-2018. Цена 3 970 ₽ с НДС.;https://regiongbi.ru/wp-content/uploads/2026/07/bloki-fbs-24-4-6.jpg;ФБС 24-4-6 — цена 3 970 ₽, блок 2380×400×580 мм;1
https://regiongbi.ru/catalog/fbs-bloki/fbs-24-5-6/;200;88320;ФБС 24-5-6 — цена 4 750 ₽, блок 2380×500×580 мм;Блок ФБС 24-5-6: размеры 2380×500×580 мм, масса 1630 кг, объём бетона 0,690 м³, ГОСТ 13579-2018. Цена 4 750 ₽ с НДС.;https://regiongbi.ru/og-default.png;ФБС 24-5-6 — цена 4 750 ₽, блок 2380×500×580 мм;1
https://regiongbi.ru/catalog/koltsa-kolodeznye-ks/ks-25-9/;200;89175;КС 25-9 — цена 17 740 ₽, доставка по Москве и области;Кольцо КС 25-9: внутренний диаметр 2500 мм, наружный 2700 мм, высота 990 мм, стенка 100 мм, масса 2200 кг, объём бетона 0,81 м³, ГОСТ 8020-2016. Цена 17 740 ₽ с НДС.;https://regiongbi.ru/og-default.png;КС 25-9 — цена 17 740 ₽, доставка по Москве и области;1
https://regiongbi.ru/catalog/fbs-bloki/fbs-24-3-6/;200;88239;ФБС 24-3-6 — цена 3 140 ₽, блок 2380×300×580 мм;Блок ФБС 24-3-6: размеры 2380×300×580 мм, масса 970 кг, объём бетона 0,414 м³, ГОСТ 13579-2018. Цена 3 140 ₽ с НДС.;https://regiongbi.ru/og-default.png;ФБС 24-3-6 — цена 3 140 ₽, блок 2380×300×580 мм;1
https://regiongbi.ru/catalog/koltsa-kolodeznye-ks/ks-25-6/;200;89176;КС 25-6 — цена 13 910 ₽, доставка по Москве и области;Кольцо КС 25-6: внутренний диаметр 2500 мм, наружный 2700 мм, высота 590 мм, стенка 100 мм, масса 1200 кг, объём бетона 0,48 м³, ГОСТ 8020-2016. Цена 13 910 ₽ с НДС.;https://regiongbi.ru/og-default.png;КС 25-6 — цена 13 910 ₽, доставка по Москве и области;1
https://regiongbi.ru/catalog/koltsa-kolodeznye-ks/ks-20-9/;200;89431;КС 20-9 — цена 6 270 ₽, доставка по Москве и области;Кольцо КС 20-9: внутренний диаметр 2000 мм, наружный 2200 мм, высота 890 мм, стенка 100 мм, масса 1500 кг, объём бетона 0,59 м³, ГОСТ 8020-2016. Цена 6 270 ₽ с НДС.;https://regiongbi.ru/og-default.png;КС 20-9 — цена 6 270 ₽, доставка по Москве и области;1
https://regiongbi.ru/catalog/koltsa-kolodeznye-ks/ks-20-10/;200;89400;КС 20-10 — цена 7 100 ₽, доставка по Москве и области;Кольцо КС 20-10: внутренний диаметр 2000 мм, наружный 2200 мм, высота 990 мм, стенка 100 мм, масса 1650 кг, объём бетона 0,65 м³, ГОСТ 8020-2016. Цена 7 100 ₽ с НДС.;https://regiongbi.ru/og-default.png;КС 20-10 — цена 7 100 ₽, доставка по Москве и области;1
https://regiongbi.ru/catalog/koltsa-kolodeznye-ks/ks-20-6/;200;89631;КС 20-6 — цена 5 340 ₽, доставка по Москве и области;Кольцо КС 20-6: внутренний диаметр 2000 мм, наружный 2200 мм, высота 590 мм, стенка 100 мм, масса 980 кг, объём бетона 0,39 м³, ГОСТ 8020-2016. Цена 5 340 ₽ с НДС.;https://regiongbi.ru/wp-content/uploads/2026/07/kolca-ks-20-6-v-sbore.jpg;КС 20-6 — цена 5 340 ₽, доставка по Москве и области;1
https://regiongbi.ru/catalog/koltsa-kolodeznye-ks/ks-15-10/;200;89462;КС 15-10 — цена 4 460 ₽, доставка по Москве и области;Кольцо КС 15-10: внутренний диаметр 1500 мм, наружный 1680 мм, высота 990 мм, стенка 90 мм, масса 1220 кг, объём бетона 0,45 м³, ГОСТ 8020-2016. Цена 4 460 ₽ с НДС.;https://regiongbi.ru/og-default.png;КС 15-10 — цена 4 460 ₽, доставка по Москве и области;1
https://regiongbi.ru/catalog/koltsa-kolodeznye-ks/ks-20-3/;200;89362;КС 20-3 — цена 4 120 ₽, доставка по Москве и области;Кольцо КС 20-3: внутренний диаметр 2000 мм, наружный 2200 мм, высота 290 мм, стенка 100 мм, масса 480 кг, объём бетона 0,19 м³, ГОСТ 8020-2016. Цена 4 120 ₽ с НДС.;https://regiongbi.ru/og-default.png;КС 20-3 — цена 4 120 ₽, доставка по Москве и области;1
https://regiongbi.ru/catalog/koltsa-kolodeznye-ks/ks-20-5/;200;89453;КС 20-5 — цена 5 140 ₽, доставка по Москве и области;Кольцо КС 20-5: внутренний диаметр 2000 мм, наружный 2200 мм, высота 490 мм, стенка 100 мм, масса 800 кг, объём бетона 0,32 м³, ГОСТ 8020-2016. Цена 5 140 ₽ с НДС.;https://regiongbi.ru/og-default.png;КС 20-5 — цена 5 140 ₽, доставка по Москве и области;1
https://regiongbi.ru/catalog/koltsa-kolodeznye-ks/ks-15-9/;200;89703;КС 15-9 — цена 4 160 ₽, доставка по Москве и области;Кольцо КС 15-9: внутренний диаметр 1500 мм, наружный 1680 мм, высота 890 мм, стенка 90 мм, масса 1000 кг, объём бетона 0,40 м³, ГОСТ 8020-2016. Цена 4 160 ₽ с НДС.;https://regiongbi.ru/og-default.png;КС 15-9 — цена 4 160 ₽, доставка по Москве и области;1
https://regiongbi.ru/catalog/koltsa-kolodeznye-ks/ks-15-6/;200;89664;КС 15-6 — цена 2 990 ₽, доставка по Москве и области;Кольцо КС 15-6: внутренний диаметр 1500 мм, наружный 1680 мм, высота 590 мм, стенка 90 мм, масса 660 кг, объём бетона 0,27 м³, ГОСТ 8020-2016. Цена 2 990 ₽ с НДС.;https://regiongbi.ru/og-default.png;КС 15-6 — цена 2 990 ₽, доставка по Москве и области;1
https://regiongbi.ru/catalog/koltsa-kolodeznye-ks/ks-15-3/;200;89458;КС 15-3 — цена 2 500 ₽, доставка по Москве и области;Кольцо КС 15-3: внутренний диаметр 1500 мм, наружный 1680 мм, высота 290 мм, стенка 90 мм, масса 350 кг, объём бетона 0,13 м³, ГОСТ 8020-2016. Цена 2 500 ₽ с НДС.;https://regiongbi.ru/wp-content/uploads/2026/07/kolca-ks-15-3-vid-sverhu.jpg;КС 15-3 — цена 2 500 ₽, доставка по Москве и области;1
https://regiongbi.ru/catalog/koltsa-kolodeznye-ks/ks-15-5/;200;89514;КС 15-5 — цена 2 890 ₽, доставка по Москве и области;Кольцо КС 15-5: внутренний диаметр 1500 мм, наружный 1680 мм, высота 490 мм, стенка 90 мм, масса 630 кг, объём бетона 0,22 м³, ГОСТ 8020-2016. Цена 2 890 ₽ с НДС.;https://regiongbi.ru/og-default.png;КС 15-5 — цена 2 890 ₽, доставка по Москве и области;1
https://regiongbi.ru/catalog/koltsa-kolodeznye-ks/ks-10-10/;200;89472;КС 10-10 — цена 2 550 ₽, доставка по Москве и области;Кольцо КС 10-10: внутренний диаметр 1000 мм, наружный 1160 мм, высота 990 мм, стенка 80 мм, масса 650 кг, объём бетона 0,27 м³, ГОСТ 8020-2016. Цена 2 550 ₽ с НДС.;https://regiongbi.ru/og-default.png;КС 10-10 — цена 2 550 ₽, доставка по Москве и области;1
https://regiongbi.ru/catalog/koltsa-kolodeznye-ks/ks-10-9/;200;89715;КС 10-9 — цена 2 350 ₽, доставка по Москве и области;Кольцо КС 10-9: внутренний диаметр 1000 мм, наружный 1160 мм, высота 890 мм, стенка 80 мм, масса 610 кг, объём бетона 0,24 м³, ГОСТ 8020-2016. Цена 2 350 ₽ с НДС.;https://regiongbi.ru/og-default.png;КС 10-9 — цена 2 350 ₽, доставка по Москве и области;1
https://regiongbi.ru/catalog/koltsa-kolodeznye-ks/ks-10-6/;200;89680;КС 10-6 — цена 1 720 ₽, доставка по Москве и области;Кольцо КС 10-6: внутренний диаметр 1000 мм, наружный 1160 мм, высота 590 мм, стенка 80 мм, масса 400 кг, объём бетона 0,16 м³, ГОСТ 8020-2016. Цена 1 720 ₽ с НДС.;https://regiongbi.ru/og-default.png;КС 10-6 — цена 1 720 ₽, доставка по Москве и области;1
https://regiongbi.ru/catalog/koltsa-kolodeznye-ks/ks-10-3/;200;89442;КС 10-3 — цена 1 320 ₽, доставка по Москве и области;Кольцо КС 10-3: внутренний диаметр 1000 мм, наружный 1160 мм, высота 290 мм, стенка 80 мм, масса 200 кг, объём бетона 0,08 м³, ГОСТ 8020-2016. Цена 1 320 ₽ с НДС.;https://regiongbi.ru/og-default.png;КС 10-3 — цена 1 320 ₽, доставка по Москве и области;1
https://regiongbi.ru/catalog/koltsa-kolodeznye-ks/ks-10-5/;200;89532;КС 10-5 — цена 1 520 ₽, доставка по Москве и области;Кольцо КС 10-5: внутренний диаметр 1000 мм, наружный 1160 мм, высота 490 мм, стенка 80 мм, масса 335 кг, объём бетона 0,13 м³, ГОСТ 8020-2016. Цена 1 520 ₽ с НДС.;https://regiongbi.ru/og-default.png;КС 10-5 — цена 1 520 ₽, доставка по Москве и области;1
https://regiongbi.ru/catalog/koltsa-kolodeznye-ks/ks-7-10/;200;89493;КС 7-10 — цена 1 910 ₽, доставка по Москве и области;Кольцо КС 7-10: внутренний диаметр 700 мм, наружный 860 мм, высота 990 мм, стенка 80 мм, масса 440 кг, объём бетона 0,19 м³, ГОСТ 8020-2016. Цена 1 910 ₽ с НДС.;https://regiongbi.ru/wp-content/uploads/2026/07/kolco-ks-7-10-markirovka.jpg;КС 7-10 — цена 1 910 ₽, доставка по Москве и области;1
https://regiongbi.ru/catalog/koltsa-kolodeznye-ks/ks-7-6/;200;89661;КС 7-6 — цена 1 320 ₽, доставка по Москве и области;Кольцо КС 7-6: внутренний диаметр 700 мм, наружный 860 мм, высота 590 мм, стенка 80 мм, масса 270 кг, объём бетона 0,12 м³, ГОСТ 8020-2016. Цена 1 320 ₽ с НДС.;https://regiongbi.ru/og-default.png;КС 7-6 — цена 1 320 ₽, доставка по Москве и области;1
https://regiongbi.ru/catalog/koltsa-kolodeznye-ks/ks-7-9/;200;89520;КС 7-9 — цена 1 810 ₽, доставка по Москве и области;Кольцо КС 7-9: внутренний диаметр 700 мм, наружный 860 мм, высота 890 мм, стенка 80 мм, масса 410 кг, объём бетона 0,17 м³, ГОСТ 8020-2016. Цена 1 810 ₽ с НДС.;https://regiongbi.ru/wp-content/uploads/2026/07/kolco-kolodeznoe-ks-7-9.jpg;КС 7-9 — цена 1 810 ₽, доставка по Москве и области;1
https://regiongbi.ru/catalog/koltsa-kolodeznye-ks/ks-7-3/;200;89690;КС 7-3 — цена 980 ₽, доставка по Москве и области;Кольцо КС 7-3: внутренний диаметр 700 мм, наружный 860 мм, высота 290 мм, стенка 80 мм, масса 130 кг, объём бетона 0,06 м³, ГОСТ 8020-2016. Цена 980 ₽ с НДС.;https://regiongbi.ru/wp-content/uploads/2026/07/kolco-kolodeznoe-ks-7-3-markirovka.jpg;КС 7-3 — цена 980 ₽, доставка по Москве и области;1
https://regiongbi.ru/catalog/koltsa-kolodeznye-ks/ks-7-5/;200;89630;КС 7-5 — цена 1 220 ₽, доставка по Москве и области;Кольцо КС 7-5: внутренний диаметр 700 мм, наружный 860 мм, высота 490 мм, стенка 80 мм, масса 230 кг, объём бетона 0,10 м³, ГОСТ 8020-2016. Цена 1 220 ₽ с НДС.;https://regiongbi.ru/og-default.png;КС 7-5 — цена 1 220 ₽, доставка по Москве и области;1
https://regiongbi.ru/catalog/koltsa-kolodeznye-ks/ks-7-0-1/;200;89360;КС 7-0,1 — цена 740 ₽, доставка по Москве и области;Кольцо КС 7-0,1: внутренний диаметр 700 мм, наружный 840 мм, высота 100 мм, стенка 70 мм, масса 46 кг, объём бетона 0,02 м³, ГОСТ 8020-2016. Цена 740 ₽ с НДС.;https://regiongbi.ru/og-default.png;КС 7-0,1 — цена 740 ₽, доставка по Москве и области;1
https://regiongbi.ru/catalog/koltsa-kolodeznye-ks/ks-7-1-5/;200;89474;КС 7-1,5 — цена 740 ₽, доставка по Москве и области;Кольцо КС 7-1,5: внутренний диаметр 700 мм, наружный 840 мм, высота 150 мм, стенка 70 мм, масса 70 кг, объём бетона 0,03 м³, ГОСТ 8020-2016. Цена 740 ₽ с НДС.;https://regiongbi.ru/og-default.png;КС 7-1,5 — цена 740 ₽, доставка по Москве и области;1
https://regiongbi.ru/catalog/dorozhnoe-zhbi/;200;98238;Дорожное ЖБИ — каталог для дорожного строительства;Железобетон для дорог: водопропускные трубы ЗК и ЗКП, лекальные блоки, портальные и откосные стенки, лотки НКЛ, фундаменты под знаки. Опт, доставка по ЦФО.;https://regiongbi.ru/og-default.png;Дорожное ЖБИ — каталог для дорожного строительства;1
https://regiongbi.ru/catalog/plity-perekrytiya-kanalov-vp/;200;98845;Плиты перекрытия каналов ВП — купить в Москве от производителя;Плиты перекрытия каналов и камер ВП 16 … ВП 55, с отверстием и без. Размеры, масса, серия 3.006. Опт, доставка на объект по Москве, области и ЦФО. Прайс и расчёт.;https://regiongbi.ru/wp-content/uploads/2026/07/plity-perekrytiya-montazhnye-petli.jpg;Плиты перекрытия каналов ВП — купить в Москве от производителя;1
https://regiongbi.ru/catalog/neprohodnye-kanaly-nkl/;200;92770;Лотки теплотрасс НКЛ — непроходные каналы, купить в Москве от завода;Железобетонные лотки теплотрасс и плиты днища НКЛ ЛП, ЛД по серии 3.006. Размеры, масса. Опт, доставка на объект по Москве, области и ЦФО. Прайс и расчёт.;https://regiongbi.ru/wp-content/uploads/2026/07/lotok-kanala-s-plitoy-proizvodstvo.jpg;Лотки теплотрасс НКЛ — непроходные каналы, купить в Москве от завода;1
https://regiongbi.ru/catalog/lestnicy-dlya-kolodcev/skoby-hodovye/;200;99850;Ходовые скобы для колодцев — цена от 250 ₽, доставка по Москве;Ходовые скобы ГС, СК, МН, МС по ГОСТ 8020-2016, пруток d16–d25. Цены от 250 ₽ с НДС по маркам в таблице. Отгрузка по Москве, области и регионам.;https://regiongbi.ru/og-default.png;Ходовые скобы для колодцев — цена от 250 ₽, доставка по Москве;1
https://regiongbi.ru/catalog/lestnicy-dlya-kolodcev/promyshlennye-lestnicy/;200;99055;Промышленные лестницы с ограждением и перилами, Москва;Промышленные и маршевые лестницы НТС 62-91-111 с ограждением, стремянки и с перилами. Сталь, цена за м.п. Отгрузка юрлицам по Москве, области и ЦФО.;https://regiongbi.ru/og-default.png;Промышленные лестницы с ограждением и перилами, Москва;1
https://regiongbi.ru/catalog/lestnicy-dlya-kolodcev/vl-2/;200;91502;Лестница ВЛ-2 водосточная — купить в Москве, цена по прутку;Водосточная лестница ВЛ-2 (Л-2, Л-17) из прутка Ø20, 22, 25 мм — цена зависит от диаметра. От завода, паспорт на партию. Опт, доставка по Москве и ЦФО.;https://regiongbi.ru/og-default.png;Лестница ВЛ-2 водосточная — купить в Москве, цена по прутку;1
https://regiongbi.ru/catalog/lestnicy-dlya-kolodcev/;200;92265;Лестницы для колодцев — купить КЛ, ВЛ-2 в Москве от завода;Лестницы для колодцев КЛ и ВЛ-2 из прутка Ø20, 22, 25 мм — цена зависит от диаметра. Скобы, кольца, люки одной машиной. Опт, доставка по Москве и ЦФО.;https://regiongbi.ru/og-default.png;Лестницы для колодцев — купить КЛ, ВЛ-2 в Москве от завода;1
https://regiongbi.ru/catalog/lestnicy-dlya-kolodcev/kl/;200;91678;Лестница КЛ канализационная — цена по прутку, Москва;Канализационная лестница КЛ (Л-1, Л-18) из прутка Ø20, 22, 25 мм — цена зависит от диаметра. От завода, паспорт на партию. Опт, доставка по Москве и ЦФО.;https://regiongbi.ru/og-default.png;Лестница КЛ канализационная — цена по прутку, Москва;1
https://regiongbi.ru/catalog/blok-protivofiltratsionnogo-ekrana/;200;91771;Блок противофильтрационного экрана БФ-1, БЭ-1 — купить в Москве;Железобетонные блоки противофильтрационного экрана БФ-1, БЭ-1 для гидротехники и дорог. Опт, доставка на объект по Москве, области и ЦФО. Прайс и расчёт.;https://regiongbi.ru/wp-content/uploads/2026/07/bloki-fbs-9-4-6-gost.jpg;Блок противофильтрационного экрана БФ-1, БЭ-1 — купить в Москве;1
https://regiongbi.ru/catalog/telefonnye-kolodtsy-kks/;200;90934;Телефонные колодцы ККСр-2, ККСр-3 — купить в Москве от производителя;Железобетонные телефонные колодцы связи ККСр-2, ККСр-3, ККСр-4, ККСр-5 для кабельной канализации. Опт, доставка на объект по Москве, области и ЦФО. Прайс.;https://regiongbi.ru/wp-content/uploads/2026/07/kolodec-vs-15-lotkovaya-chast.jpg;Телефонные колодцы ККСр-2, ККСр-3 — купить в Москве от производителя;1
https://regiongbi.ru/catalog/zvenya-ploskoe-opiranie-zkp/;200;92256;Звенья ЗКП на плоском опирании — купить в Москве, серия 3.501.1-144;Звенья круглых водопропускных труб на плоском опирании ЗКП 1.200 … 7.200. Дорожное ЖБИ, опт, доставка на объект по Москве, области и ЦФО. Прайс и расчёт.;https://regiongbi.ru/wp-content/uploads/2026/07/zvenya-trub-zk-sklad.jpg;Звенья ЗКП на плоском опирании — купить в Москве, серия 3.501.1-144;1
https://regiongbi.ru/catalog/plity-pt-3006-1-8/;200;94528;Плиты ПТ, ПТО, ПТУ по серии 3.006.1-8 — 86 марок;Плиты перекрытия каналов ПТ, ПТО, ПТУ, ПДУ по серии 3.006.1-8: 86 марок, габариты, массы и цены с НДС в таблице.;https://regiongbi.ru/og-default.png;Плиты ПТ, ПТО, ПТУ по серии 3.006.1-8 — 86 марок;1
https://regiongbi.ru/catalog/plity-p-3006-1-2-87/;200;94306;Плиты П по серии 3.006.1-2.87 — 91 марок с ценами;Плиты перекрытия каналов П по серии 3.006.1-2.87: 91 марок, размеры, массы и цены с НДС. Подбираются в пару к лоткам той же серии.;https://regiongbi.ru/og-default.png;Плиты П по серии 3.006.1-2.87 — 91 марок с ценами;1
https://regiongbi.ru/catalog/lotki-l-3006-1-2-87/;200;96963;Лотки Л по серии 3.006.1-2.87 — 116 марок с ценами;Лотки теплотрасс Л по серии 3.006.1-2.87: 116 марок, размеры, массы и цены с НДС в таблице. Отгрузка по Москве, области и регионам.;https://regiongbi.ru/og-default.png;Лотки Л по серии 3.006.1-2.87 — 116 марок с ценами;1
https://regiongbi.ru/catalog/lotki-lk-3006-1-8/;200;94811;Лотки ЛК по серии 3.006.1-8 — 89 марок с ценами;Лотки каналов ЛК по серии 3.006.1-8: 89 марок, габариты, массы и цены с НДС в таблице. Подбор по нагрузке и сечению канала.;https://regiongbi.ru/og-default.png;Лотки ЛК по серии 3.006.1-8 — 89 марок с ценами;1
https://regiongbi.ru/catalog/dobornye-elementy-kanalov/;200;92887;Опорные подушки, балки и канальные плиты — цены по ряду;Опорные подушки, балки, канальные плиты и плиты покрытия камер по сериям 3.006.1: габариты, массы и цены с НДС в таблицах.;https://regiongbi.ru/og-default.png;Опорные подушки, балки и канальные плиты — цены по ряду;1
https://regiongbi.ru/dostavka/;200;88282;Доставка ЖБИ по Москве, области и ЦФО — РегионЖБИ;Доставка железобетона на объект по Москве, области и ЦФО: кольца, лотки, плиты, звенья труб, ФБС. Длинномер и манипулятор, разгрузка на площадке.;https://regiongbi.ru/og-default.png;Доставка ЖБИ по Москве, области и ЦФО — РегионЖБИ;1
https://regiongbi.ru/dostavka/yaroslavl/;200;93193;ЖБИ в Ярославль с доставкой — колодцы, кольца, лестницы;Поставка ЖБИ в Ярославль и область: унифицированные колодцы ВГ/ВС/ВД, кольца КС, ходовые лестницы, лотки НКЛ. Доставка на объект, опт, безнал, паспорт.;https://regiongbi.ru/og-default.png;ЖБИ в Ярославль с доставкой — колодцы, кольца, лестницы;1
https://regiongbi.ru/dostavka/vladimir/;200;92749;ЖБИ во Владимир с доставкой — лотки НКЛ, плиты ВП, люки;Поставка ЖБИ во Владимир и область: непроходные каналы НКЛ, плиты перекрытия каналов ВП, элементы коллекторов, кольца, люки. Опт, доставка на объект.;https://regiongbi.ru/og-default.png;ЖБИ во Владимир с доставкой — лотки НКЛ, плиты ВП, люки;1
https://regiongbi.ru/dostavka/voronezh/;200;93965;ЖБИ в Воронеж с доставкой — ФБС, кольца КС, колодцы оптом;Поставка ЖБИ в Воронеж и область: блоки ФБС, кольца КС, унифицированные колодцы, лотки НКЛ, плиты перекрытия каналов ВП. Доставка на объект, опт, безнал, паспорт.;https://regiongbi.ru/og-default.png;ЖБИ в Воронеж с доставкой — ФБС, кольца КС, колодцы оптом;1
https://regiongbi.ru/dostavka/tver/;200;91978;ЖБИ в Тверь с доставкой — ФБС, кольца, ливнёвка, люки оптом;Поставка ЖБИ в Тверь и область: ФБС, кольца КС, люки и дождеприёмники, опорные плиты, плиты ВП. Доставка на объект, опт, безнал, паспорт качества.;https://regiongbi.ru/og-default.png;ЖБИ в Тверь с доставкой — ФБС, кольца, ливнёвка, люки оптом;1
https://regiongbi.ru/dostavka/tula/;200;92982;ЖБИ в Тулу с доставкой на объект — опт от производителя;Поставка ЖБИ в Тулу и область: звенья труб ЗК, портальные и откосные стенки, кольца КС, ФБС. Доставка на объект, опт, безнал, паспорт качества на партию.;https://regiongbi.ru/og-default.png;ЖБИ в Тулу с доставкой на объект — опт от производителя;1
https://regiongbi.ru/dostavka/tambov/;200;93927;ЖБИ в Тамбов с доставкой — кольца КС, колодцы, ФБС оптом;Поставка ЖБИ в Тамбов и область: кольца КС, унифицированные колодцы, кольца с дном КЦД, лотки НКЛ, блоки ФБС. Доставка на объект, опт, безнал, паспорт.;https://regiongbi.ru/og-default.png;ЖБИ в Тамбов с доставкой — кольца КС, колодцы, ФБС оптом;1
https://regiongbi.ru/dostavka/smolensk/;200;92833;ЖБИ в Смоленск с доставкой — трубы ЗК, ФБС, кольца оптом;Поставка ЖБИ в Смоленск и область: звенья водопропускных труб ЗК, блоки ФБС, кольца КС, опорные плиты. Доставка на объект, опт, безнал, паспорт.;https://regiongbi.ru/og-default.png;ЖБИ в Смоленск с доставкой — трубы ЗК, ФБС, кольца оптом;1
https://regiongbi.ru/dostavka/ryazan/;200;92832;ЖБИ в Рязань с доставкой — кольца КС, КЦД, коллекторы, люки;Поставка ЖБИ в Рязань и область: кольца КС и КЦД, днища ПД, опорные плиты, элементы коллекторов, тяжёлые люки. Доставка на объект, опт, безнал, паспорт.;https://regiongbi.ru/og-default.png;ЖБИ в Рязань с доставкой — кольца КС, КЦД, коллекторы, люки;1
https://regiongbi.ru/dostavka/oryol/;200;93959;ЖБИ в Орёл с доставкой — трубы ЗК, стенки, кольца КС оптом;Поставка ЖБИ в Орёл и область: звенья труб ЗК, портальные и откосные стенки, Ф-1, кольца КС, лотки НКЛ. Доставка на объект, опт, безнал, паспорт.;https://regiongbi.ru/og-default.png;ЖБИ в Орёл с доставкой — трубы ЗК, стенки, кольца КС оптом;1
https://regiongbi.ru/dostavka/kursk/;200;93685;ЖБИ в Курск с доставкой — трубы ЗК, стенки, ФБС оптом;Поставка ЖБИ в Курск и область: звенья водопропускных труб ЗК, портальные и откосные стенки, Ф-1, блоки ФБС, кольца КС. Доставка на объект, опт, безнал, паспорт.;https://regiongbi.ru/og-default.png;ЖБИ в Курск с доставкой — трубы ЗК, стенки, ФБС оптом;1
https://regiongbi.ru/dostavka/lipetsk/;200;94371;ЖБИ в Липецк с доставкой — ФБС, опорные плиты, кольца оптом;Поставка ЖБИ в Липецк и область: блоки ФБС, опорные плиты ОП, кольца КС, унифицированные колодцы, лотки НКЛ. Доставка на объект, опт, безнал, паспорт.;https://regiongbi.ru/og-default.png;ЖБИ в Липецк с доставкой — ФБС, опорные плиты, кольца оптом;1
https://regiongbi.ru/dostavka/kaluga/;200;92571;ЖБИ в Калугу с доставкой — колодцы, ОП, ККС, ФБС оптом;Поставка ЖБИ в Калугу и область: колодцы ВГ/ВС/ВД, кольца КС, опорные плиты ОП, колодцы связи ККС, ФБС. Доставка на объект, опт, безнал, паспорт качества.;https://regiongbi.ru/og-default.png;ЖБИ в Калугу с доставкой — колодцы, ОП, ККС, ФБС оптом;1
https://regiongbi.ru/dostavka/bryansk/;200;93268;ЖБИ в Брянск с доставкой — плиты ВП, лотки НКЛ, ФБС оптом;Поставка ЖБИ в Брянск и область: плиты перекрытия каналов ВП, непроходные каналы НКЛ, блоки ФБС, кольца КС. Доставка на объект, опт, безнал, паспорт.;https://regiongbi.ru/og-default.png;ЖБИ в Брянск с доставкой — плиты ВП, лотки НКЛ, ФБС оптом;1
https://regiongbi.ru/resheniya/dorozhnomu-podryadchiku/;200;96347;ЖБИ дорожному подрядчику — комплект трубы, отгрузка;Дорожное ЖБИ подрядчику: комплект трубы одной поставкой, график под ход работ, длинномер, отсрочка, паспорт на партию. Москва, область и ЦФО.;https://regiongbi.ru/og-default.png;ЖБИ дорожному подрядчику — комплект трубы, отгрузка;1
